"code","product_name","brands","main_category","created_year"
"4066447308174","Veganer Feinkostsalat wie Budapester Salat","dmBio","plant based foods and beverages","2022"
"7622300631574","Chocolate con leche Oreo","Milka, Mondelez, Oreo","snacks","2014"
"8719200295957","Lätta Sport Multivitamin Smör","Flora","plant based foods and beverages","2025"
"8853662040240","Satay Sauce","Exotic Food","condiments","2020"
"9300652805949","High Protein Almond","So Good","beverages and beverages preparations","2022"
"3478822005249","Ketchup","Jardin bio","plant based foods and beverages","2016"
"7891000402979","Choco Biscuit","Nestlé","Unknown","2025"
"6420256012673","Jenkki Original Xylitol","Cloetta","snacks","2018"
"7803403000331","Rapiditas (Ideal)","Ideal","Unknown","2023"
"4104420186316","Mandel Drink Natur","Albatura","beverages and beverages preparations","2018"
"8858684518913","ไข่ตุ๋นคัพกุ้ง ผสมหมูและไก่","CP","th:อาหารพร้อมบริโภค","2024"
"4901777391543","甘くないイタリアーノ","Suntory","beverages and beverages preparations","2024"
"6902482005013","Fensi","Yamchan","Unknown","2023"
"7798151953360","Maní Tostado sin Piel","Maní King","plant based foods and beverages","2025"
"6438207000051","Keiju Valkea lactose-free rapeseed oil margarine 60","Keiju","plant based foods and beverages","2023"
"6223003806569","digestive minis","McVities","Unknown","2021"
"0722252387479","Chocolate Chip","Clif Bar","snacks","2022"
"5011007003005","Виски ирландский купажированный Джемесон","JAMESON","beverages and beverages preparations","2014"
"6111242106666","Jutos","Jaouda","beverages and beverages preparations","2021"
"6942656601269","青梅绿茶","达利园","beverages and beverages preparations","2021"
"8901491101837","Lays Classics Salted 20rs","Lay's","plant based foods and beverages","2018"
"3159470001424","Céréales All Bran Kellogg's Fibre Plus","Kellogg's","plant based foods and beverages","2013"
"8436001258195","Aceite","Abril","plant based foods and beverages","2019"
"20820275","Mleko 3.2%","Pilos","dairies","2020"
"4823077642401","Neapolitanne cu umplutură de lămâie “Wafers Roshen”","Roshen","snacks","2024"
"8000500434123","Kinder Crispy","Ferrero, Kinder","snacks","2024"
"7038010043642","Appelsin juice","Sunniva","beverages and beverages preparations","2018"
"7702025136759","Festival","Festival","snacks","2019"
"0894700010021","Greek Yogurt Vanilla","Chobani","dairies","2017"
"8480000827357","Hogaza sin gluten","AIROS DELICATESSEN, S.L.","plant based foods and beverages","2020"
"7622210449313","Prince Multicéréales Goût Chocolat Au Blé Complet","LU","snacks","2015"
"9354792000146","Powdered Peanut Butter","PB2","plant based foods and beverages","2021"
"3046920084000","Extra velouté blanc","Lindt","snacks","2012"
"0015000047306","Strawberry","Gerber, Yogurt Melts","beverages and beverages preparations","2020"
"6156000032207","Spaghetti","Golden Penny","plant based foods and beverages","2023"
"8801115144137","Fresh Cream","Seoul Milk","Unknown","2025"
"4056489126669","Apfelsaft aus Apfelsaftkonzentrat","Naturis","beverages and beverages preparations","2019"
"5000168036755","Digestives The ORIGINAL","McVitie's","snacks","2023"
"6111259093140","Goldium Premium Sauce Tacos au Fromage","Gastro Mixte","fr:Creme fromagere","2023"
"0612322001421","Salted caramel oat biscuits","Nairn's","snacks","2021"
"20276515","Miel de fleurs crémeux","Lidl, Maribel","breakfasts","2018"
"7807910040224","Crema Avellanas Duo","Cuisine & Co.","es:Crema de avellana","2023"
"7038010014604","Norvegia Orginal","Norvegia","dairies","2021"
"20934804","Darált mák","Belbake, Lidl","plant based foods and beverages","2022"
"6001069033569","No Added Sugar & Salt Peanut Butter","Yum Yum","plant based foods and beverages","2021"
"4056489542810","Vanilla Caramel Brownie","Gelatelli","desserts","2025"
"4056489182252","Free From","Lidl","plant based foods and beverages","2020"
"8850718822447","Lay's Rock Potato Chips Larb Tod Flavor","Lay's","plant based foods and beverages","2025"
"8690579140638","Uncooked Linguine No 13","Barilla","plant based foods and beverages","2023"
"5201004166494","Digestive bar","Παπαδοπούλου","snacks","2018"
"3451790019142","Elle & vire creme dessert chocolat","Elle & Vire","dairies","2023"
"4056489844426","Sødergården 65% Butter, gesalzen","Milbona","dairies","2025"
"8904004407617","Taka-tak","Haldiram's","snacks","2022"
"7300400481700","Wasa Volkoren","wasa","plant based foods and beverages","2016"
"8034066307034","Kefir Multifruttti","milk","beverages and beverages preparations","2018"
"4005500310105","Maggi Würze","Maggi","condiments","2014"
"9400547021390","Very Special Creamy Pumpkin Soup","Watties","plant based foods and beverages","2017"
"7025110077691","Coop Costa Rica Ananasjuice 1l","Coop, RØRA FABRIKKER AS, Røra, Røra Fabrikker","plant based foods and beverages","2024"
"7318690053590","Honig Schweden","ICA","breakfasts","2021"
"20176808","Sliced wheat bread","","Unknown","2023"
"7802900230296","Batido","Soprole","Unknown","2019"
"4056489771333","Protein Granola Crunchy Oat Cluster Greek honey ,nuts and seeds","Crownfield","plant based foods and beverages","2024"
"5900020013491","Nesquik Mix","Nesquik","plant based foods and beverages","2020"
"20026554","Schokobutterkeks Zartbitter","Inter Biscuits, Lidl, Sondey","snacks","2018"
"0034361588136","Hipro","Danone","dairies","2022"
"5201054002094","ΦΑΓΕ Total Γιαούρτι Στραγγιστό 2% 1kg","ΦAGE","dairies","2015"
"5707527005864","Heave Rising B12","Normal","Unknown","2024"
"8997240602540","Wholegrain Oat Cerewl Bar Strawberry White Chocolate","Oatside","Unknown","2025"
"7613287530813","Cereal de trigo e milho torrado, com cacau","Nestlé, Nesquik, nesquik","plant based foods and beverages","2021"
"8445290384669","Vegane Knusper-Filets Hähnchen-Art","Nestlé, Garden Gourmet","meat alternatives","2022"
"20534462","Sift Figs","Alesto, LIDL","plant based foods and beverages","2017"
"4045357000934","Bresso Wildkräuter","Bresso, Edelweiss, Savencia","dairies","2017"
"8850487029108","Shrimp Paste","Maepranom Brand, แม่ประนอม","condiments","2020"
"5000184201199","Marmite Yeast Extract","Marmite","plant based foods and beverages","2017"
"7622300992286","Club Social Integral Tradicional","Mondelez International","snacks","2022"
"3270160642106","Mini cake jambon olives","Picard","snacks","2014"
"0096619581870","Minced California Garlic","Kirkland","plant based foods and beverages","2018"
"9319133333550","Protein Greek Style Yoghurt & Berry","Carman's","snacks","2016"
"0056800187717","Yogourt","Oikos","dairies","2018"
"8994963002244","Fried Noodles","Indomie","plant based foods and beverages","2021"
"3229820794112","Tofu fumé","Bjorg","plant based foods and beverages","2017"
"6009226993268","Corn Strips Zesty Lime Flavour","Woolworths","Unknown","2024"
"7701101242049","Zenú Salchichas Viena","Nutresa","meats and their products","2018"
"6430043010973","Härkis","Kaurajauhis","plant based foods and beverages","2024"
"4004980401907","Erdnüsse geröstet & gesalzen","ültje","plant based foods and beverages","2022"
"5055958705342","Cherry Bakewell Oat Boosts","graze","plant based foods and beverages","2022"
"8719200007772","Milda Culinesse Flytande","Milda","plant based foods and beverages","2021"
"5022019010110","Boisson petillante Belvoir Fleur de Surea","Belvoir Fruit Farms","beverages and beverages preparations","2018"
"4820164910306","Baby carrots","Poltava sad","Unknown","2022"
"3245413532466","Canard à l'Orange et son Duo de Riz","Carrefour","meals","2016"
"8997014036298","Donut Dusting Pink Strawberry","Bakerline","sweeteners","2025"
"6065757697105","Blanc de poulet","Fleury Michon","meats and their products","2022"
"7705326001085","Tostadas de Arroz con Quinia","","es:Tostadas de arroz","2020"
"4800361310031","Corn flakes","Nestlé","plant based foods and beverages","2018"
"7891962032290","Wafer Chocolate","Bauducco","snacks","2015"
"8723400938910","Trident senses spearmint flavor","Trident","snacks","2025"
"4088600107806","Scottish Rough Oatcakes","Savour Bakes","snacks","2019"
"8801097134218","Pineapple juice","","Unknown","2021"
"6408432001697","Gårdsgoda smör & raps mellan","Valio","dairies","2024"
"3116430208941","Délichoc Noir","Delacre","snacks","2015"
"0770338100047","Pain pita","groupe Adpnis","plant based foods and beverages","2020"
"5711953194085","PROTEIN DRINK CHOCOLATE MOCHA FLAVOUR","STARBUCKS","beverages and beverages preparations","2025"
"5013665108320","Peanut Butter","Whole Earth","plant based foods and beverages","2016"
"0738545010030","Salsa La Botanera Clasica","La Botanera","condiments","2019"
"8858891300073","อิชิตัน กรีนที รสน้ำผึ้งผสมมะนาว","Ichitan, อิชิตัน","beverages and beverages preparations","2017"
"7311070003567","Hönö Färsk Jollekaka","Pågen","plant based foods and beverages","2022"
"8801121044599","Black Soy Bean Milk High Protein","Maeil","Unknown","2025"
"4000345051411","Bouillon Vegetal Cubes Sans Huile De Palme","Natur compagnie","plant based foods and beverages","2017"
"5713307001001","PROTEIN BAR","the protein kitchen","dietary supplements","2024"
"7707237413902","Harina La Nieve","La Nieve","plant based foods and beverages","2020"
"20087036","Vepřové koleno s vepřovým masem","Pikok","canned foods","2021"
"6413467449604","Reissumies Tosi Ohut Ruis","Oululainen","plant based foods and beverages","2020"
"8052575090254","Rigoni di Asiago - Nocciolata bio","Rigoni di Asiago","breakfasts","2023"
"5900531011016","Serek homogenizowany waniliowy","Piątnica","dairies","2020"
"5900820000257","Masło extra Łaciate","łaciate","dairies","2019"
"0025293002449","Silk Coconut Unsweetened","Silk","beverages and beverages preparations","2018"
"0850013716814","Mini Fruit Bars","That's it.","snacks","2021"
"7500810016787","Pan Tostado Brioche","Bimbo","plant based foods and beverages","2023"
"3184670001141","La Faisselle","Rians","dairies","2015"
"20815882","Chocolate negro. Cacao 95% mínimo","J.D. Gross","snacks","2017"
"7791720030004","Garbanzos Secos Remojados","Carrefour","Unknown","2025"
"7702398025650","Salchicha Llanera","Rica","meats and their products","2020"
"8994171101289","Luwak white coffee rtg","luwak","plant based foods and beverages","2021"
"9311627604382","Sauce piment ail et gingembre Ayam™","Ayam","condiments","2016"
"5411188115533","soya Vanille","alpro","beverages and beverages preparations","2015"
"4005500027430","Smarties & Joghurt mit Vanillegeschmack","Nestlé","dairies","2018"
"06782900","Coca-cola Classique","Coca-Cola","beverages and beverages preparations","2018"
"4335619014442","Pistaches de Californie grillées et salées","Alesto, Lidl","plant based foods and beverages","2024"
"8699383500249","Hotdog","Nowaco","Unknown","2024"
"8712100751370","AMORA Ketchup Flacon Souple 550g","Amora","plant based foods and beverages","2015"
"7891000336373","Chocolate ao leite Alpino","Nestlé","snacks","2023"
"29434756","SUPER SEEDED NUT BUTTER","M&S FOOD","plant based foods and beverages","2025"
"8886467124723","Pringles sour cream 40g","","plant based foods and beverages","2025"
"0096619782581","Caldo de pollo orgánico","Kirkland Signature","broths","2018"
"4680046729545","Milky","Snaq fabriqp","Unknown","2024"
"6111032004448","Danup fraise","Danone","beverages and beverages preparations","2018"
"6223000556184","KING","Molto","snacks","2025"
"7802215503429","mini Costa Palmeritas","carozzi","snacks","2024"
"5057753158422","BRAN FLAKES","TESCO","plant based foods and beverages","2019"
"8422174010029","Gazpacho Original","Alvalle, PepsiCo","plant based foods and beverages","2012"
"0070177115227","Camomile & Honey","Twinings","beverages and beverages preparations","2015"
"7613035890008","Magic Asia: Gebratene Nudeln Huhn","Maggi","plant based foods and beverages","2018"
"3038351480100","Panzani Lasagne wheat pasta","panzani","plant based foods and beverages","2018"
"5703855186299","Emmentaler","Falengreen","dairies","2022"
"0722008000898","Pescado en Conserva en Salsa de Tomate","Van Camp's","seafood","2018"
"9002975472814","Haribo Quaxi 100g","Haribo","snacks","2019"
"6221007042198","Oat Biscuits with Chocolate Flavored Bits","Nestlé Fitness","Unknown","2025"
"0048121276201","Light Multi Grain English Muffins","Thomas'","plant based foods and beverages","2017"
"3023260030928","Salakis 100% Brebis","Salakis","dairies","2017"
"3270190207504","Taboulé oriental Pointe de menthe","Carrefour","meals","2013"
"7702084137551","PAN Mezcla para Preparar Arepas de Choclo","Alimentos Polar","plant based foods and beverages","2019"
"7312930010886","chocolate cake","Toblerone","snacks","2025"
"8906010502119","Chataka pataka","Balaji","snacks","2024"
"8480000141415","Tortitas de arroz con chocolate blanco","Hacendado","plant based foods and beverages","2018"
"7315120021068","Huvudroll","IKEA","frozen foods","2024"
"6010530143164","Honey Oats cookies","","Unknown","2022"
"3428273980046","Lait 100 % français Matin Léger® Demi-Écrémé","Lactel","dairies","2013"
"7501013104066","Peach Juice","Jumex","beverages and beverages preparations","2024"
"8720182754691","Classic Burger Dressing","Hellmann's","Unknown","2024"
"9415077093618","Dark chocolate block","Pams","snacks","2020"
"3415581122015","Macadamia nut brittle","Häagen-Dazs","Diepvries","2019"
"5000159562430","72 Snickers SNICKERS SNICKERS 4% 100g 2049 kJ/489","SNICKERS","Unknown","2024"
"7318690495727","Kakao","ICA","cocoa and its products","2024"
"20691981","Pistaches caramélisées","J.D. Gross, Lidl","plant based foods and beverages","2016"
"4901111994959","Blendy棒装冷牛奶调制奶香香草欧蕾咖啡","Ajinomoto","beverages and beverages preparations","2025"
"5900820001353","Kefir","Milko","beverages and beverages preparations","2018"
"6111245470047","Hala","","Unknown","2019"
"3514120107107","Côtes des Roses AOP, rosé","Gerard Bertrand","beverages and beverages preparations","2018"
"8718907824811","Amandeldrink","Albert Heijn Terra","plant based foods and beverages","2023"
"3560070850792","Cuillers pâtissiers","Carrefour","snacks","2016"
"0061077940309","Pain","Bon Matin","plant based foods and beverages","2018"
"7300400114776","Sport","wasa","plant based foods and beverages","2018"
"8851978808158","SATAY SAUCE","Thai -Choice","condiments","2017"
"20266394","fromage blanc 0%","Envia","dairies","2015"
"4056489762720","High protein milk chocolate crisp","fin CARRE","snacks","2024"
"7622300990749","Pack Biscoito Original Club Social Pacote 288g 12 Unidades Embalagem Econômica Leve Mais Pague Menos","CLUB SOCIAL","snacks","2022"
"9334279001675","TERIYAKI CHICKEN STIR-FRY SAUCE","PASSAGE TO ASIA","condiments","2020"
